date, DAXPoints
726904,1.843740e+03
726905,1.866570e+03
726906,1.876890e+03
726907,1.884260e+03
726908,1.881980e+03
726911,1.924560e+03
726912,1.903300e+03
726913,1.930670e+03
726914,1.931750e+03
726915,1.921640e+03
726918,1.934780e+03
726919,1.926920e+03
726920,1.918300e+03
726921,1.955880e+03
726922,1.966750e+03
726925,1.935260e+03
726926,1.965910e+03
726927,1.960890e+03
726928,1.952800e+03
726929,1.959080e+03
726932,1.919780e+03
726933,1.913140e+03
726934,1.890900e+03
726935,1.909870e+03
726940,1.916230e+03
726941,1.896910e+03
726942,1.873790e+03
726943,1.890620e+03
726946,1.851350e+03
726947,1.841210e+03
726948,1.845940e+03
726949,1.830920e+03
726950,1.817800e+03
726953,1.812910e+03
726955,1.835810e+03
726956,1.874850e+03
726957,1.904850e+03
726960,1.920880e+03
726961,1.910180e+03
726962,1.903610e+03
726963,1.884900e+03
726964,1.884760e+03
726967,1.857980e+03
726968,1.843770e+03
726969,1.850260e+03
726970,1.831590e+03
726971,1.856450e+03
726974,1.817710e+03
726975,1.803250e+03
726976,1.833660e+03
726978,1.826990e+03
726981,1.823220e+03
726982,1.851950e+03
726983,1.843320e+03
726984,1.836690e+03
726985,1.850240e+03
726989,1.880630e+03
726990,1.857950e+03
726991,1.846140e+03
726992,1.826560e+03
726995,1.809710e+03
726996,1.812350e+03
726997,1.792250e+03
726999,1.787280e+03
727002,1.804380e+03
727003,1.821340e+03
727004,1.853100e+03
727005,1.863550e+03
727006,1.874060e+03
727009,1.881880e+03
727010,1.887880e+03
727011,1.887300e+03
727012,1.911080e+03
727013,1.884670e+03
727016,1.911340e+03
727017,1.911260e+03
727018,1.927190e+03
727019,1.927070e+03
727020,1.924100e+03
727023,1.927280e+03
727024,1.904020e+03
727025,1.902360e+03
727026,1.929240e+03
727027,1.931850e+03
727030,1.932430e+03
727031,1.929060e+03
727032,1.962070e+03
727033,1.962220e+03
727034,1.950160e+03
727037,1.939820e+03
727038,1.922670e+03
727039,1.924340e+03
727040,1.930570e+03
727041,1.920250e+03
727044,1.909200e+03
727045,1.922920e+03
727046,1.903980e+03
727047,1.870890e+03
727048,1.848500e+03
727051,1.759590e+03
727052,1.786040e+03
727053,1.733570e+03
727054,1.751510e+03
727055,1.752480e+03
727058,1.721540e+03
727059,1.714530e+03
727060,1.737520e+03
727061,1.739580e+03
727062,1.677890e+03
727065,1.645380e+03
727066,1.584990e+03
727067,1.568180e+03
727068,1.532290e+03
727069,1.545760e+03
727072,1.633610e+03
727073,1.623060e+03
727074,1.626190e+03
727075,1.653550e+03
727076,1.622010e+03
727079,1.620150e+03
727080,1.605680e+03
727081,1.581660e+03
727082,1.555940e+03
727083,1.559670e+03
727086,1.603420e+03
727087,1.578990e+03
727088,1.599350e+03
727089,1.581260e+03
727090,1.561800e+03
727093,1.527320e+03
727094,1.509890e+03
727095,1.479400e+03
727096,1.465770e+03
727097,1.430470e+03
727100,1.426310e+03
727101,1.367900e+03
727102,1.377090e+03
727103,1.399500e+03
727104,1.327980e+03
727107,1.405670e+03
727108,1.448450e+03
727110,1.413380e+03
727111,1.402550e+03
727114,1.458070e+03
727115,1.445940e+03
727116,1.406020e+03
727117,1.425640e+03
727118,1.461900e+03
727121,1.472730e+03
727122,1.462710e+03
727123,1.441310e+03
727124,1.468540e+03
727125,1.484090e+03
727128,1.474160e+03
727129,1.488340e+03
727130,1.523170e+03
727131,1.498510e+03
727132,1.463120e+03
727135,1.453180e+03
727136,1.439720e+03
727137,1.434500e+03
727138,1.421230e+03
727139,1.420050e+03
727142,1.422830e+03
727143,1.404760e+03
727144,1.370500e+03
727145,1.359180e+03
727146,1.384120e+03
727149,1.409820e+03
727150,1.421810e+03
727151,1.402300e+03
727152,1.417480e+03
727153,1.430200e+03
727156,1.462810e+03
727157,1.459870e+03
727159,1.496050e+03
727160,1.477040e+03
727163,1.458280e+03
727164,1.434370e+03
727165,1.425670e+03
727166,1.424410e+03
727167,1.436570e+03
727170,1.466400e+03
727171,1.442700e+03
727172,1.459900e+03
727173,1.493060e+03
727174,1.510980e+03
727177,1.514600e+03
727178,1.487680e+03
727179,1.518580e+03
727180,1.527360e+03
727181,1.513250e+03
727184,1.491130e+03
727185,1.480320e+03
727186,1.460980e+03
727187,1.417960e+03
727188,1.421230e+03
727194,1.413320e+03
727195,1.389350e+03
727200,1.359430e+03
727201,1.370060e+03
727202,1.390080e+03
727205,1.356480e+03
727206,1.351210e+03
727207,1.367720e+03
727208,1.376760e+03
727209,1.377490e+03
727212,1.345260e+03
727213,1.317170e+03
727214,1.324940e+03
727215,1.404350e+03
727216,1.401650e+03
727219,1.393020e+03
727220,1.373910e+03
727221,1.365470e+03
727222,1.379570e+03
727223,1.381300e+03
727226,1.378500e+03
727227,1.388390e+03
727228,1.395540e+03
727229,1.421160e+03
727230,1.417520e+03
727233,1.446230e+03
727234,1.442730e+03
727235,1.425220e+03
727236,1.442830e+03
727237,1.449070e+03
727240,1.493180e+03
727241,1.470010e+03
727242,1.482870e+03
727243,1.497290e+03
727244,1.500620e+03
727247,1.557870e+03
727248,1.588560e+03
727249,1.567260e+03
727250,1.569540e+03
727251,1.574770e+03
727254,1.606060e+03
727255,1.564790e+03
727256,1.553990e+03
727257,1.564450e+03
727258,1.521300e+03
727261,1.529310e+03
727262,1.546610e+03
727263,1.584150e+03
727264,1.586690e+03
727265,1.604670e+03
727268,1.575690e+03
727269,1.568470e+03
727270,1.558750e+03
727271,1.563640e+03
727272,1.572210e+03
727275,1.558230e+03
727276,1.542850e+03
727277,1.530690e+03
727278,1.527540e+03
727279,1.507640e+03
727282,1.508810e+03
727283,1.499260e+03
727284,1.514860e+03
727285,1.515320e+03
727290,1.541840e+03
727291,1.572440e+03
727292,1.568400e+03
727293,1.576170e+03
727296,1.576370e+03
727297,1.588450e+03
727298,1.560530e+03
727299,1.566520e+03
727300,1.577650e+03
727303,1.600500e+03
727304,1.602500e+03
727305,1.616920e+03
727306,1.614160e+03
727307,1.599830e+03
727310,1.577050e+03
727311,1.593620e+03
727312,1.599410e+03
727313,1.625870e+03
727314,1.620520e+03
727317,1.633850e+03
727318,1.606870e+03
727320,1.631160e+03
727321,1.633130e+03
727324,1.625860e+03
727325,1.628990e+03
727326,1.608770e+03
727328,1.620390e+03
727331,1.607280e+03
727332,1.598070e+03
727333,1.587770e+03
727334,1.592320e+03
727335,1.602590e+03
727339,1.612480e+03
727340,1.640730e+03
727341,1.641210e+03
727342,1.662290e+03
727345,1.677340e+03
727346,1.675280e+03
727347,1.686420e+03
727349,1.707960e+03
727352,1.704190e+03
727353,1.689300e+03
727354,1.705740e+03
727355,1.708700e+03
727356,1.708360e+03
727359,1.698080e+03
727360,1.713300e+03
727361,1.699280e+03
727362,1.688850e+03
727363,1.702880e+03
727366,1.714220e+03
727367,1694
727368,1.687700e+03
727369,1.689720e+03
727370,1.706760e+03
727373,1.690680e+03
727374,1.691470e+03
727375,1.677580e+03
727376,1.668610e+03
727377,1.623730e+03
727380,1.628750e+03
727381,1.613630e+03
727382,1.606510e+03
727383,1.621040e+03
727384,1.618160e+03
727387,1.610610e+03
727388,1.630750e+03
727389,1.640170e+03
727390,1.635470e+03
727391,1.645890e+03
727394,1.647840e+03
727395,1.638350e+03
727396,1.629930e+03
727397,1.621490e+03
727398,1.624740e+03
727401,1.627630e+03
727402,1.631990e+03
727403,1.621180e+03
727404,1.613420e+03
727405,1.604950e+03
727408,1.605750e+03
727409,1.616670e+03
727410,1.619290e+03
727411,1.620490e+03
727412,1.619670e+03
727415,1.623070e+03
727416,1.613980e+03
727417,1.631870e+03
727418,1.630370e+03
727419,1.633470e+03
727422,1.626550e+03
727423,1.650430e+03
727424,1.650060e+03
727425,1.654110e+03
727426,1.653600e+03
727429,1.501820e+03
727430,1.524280e+03
727431,1.603650e+03
727432,1.622490e+03
727433,1.636680e+03
727436,1.652100e+03
727437,1.645810e+03
727438,1.650360e+03
727439,1.651550e+03
727440,1.649880e+03
727443,1.653520e+03
727444,1.657510e+03
727445,1.649550e+03
727446,1.649090e+03
727447,1.646410e+03
727450,1.638650e+03
727451,1.625800e+03
727452,1.628640e+03
727453,1.632220e+03
727454,1.633650e+03
727457,1.631170e+03
727458,1.635800e+03
727459,1.621270e+03
727460,1.624700e+03
727461,1.616130e+03
727464,1.618120e+03
727465,1.627800e+03
727466,1.625790e+03
727467,1.614800e+03
727468,1.612800e+03
727471,1.605470e+03
727472,1.609320e+03
727473,1.607480e+03
727475,1.604890e+03
727478,1.589120e+03
727479,1.582270e+03
727480,1.567990e+03
727481,1.568160e+03
727482,1.569710e+03
727485,1.571740e+03
727486,1.585410e+03
727487,1.570010e+03
727488,1.561890e+03
727489,1.565180e+03
727492,1.570340e+03
727493,1577
727494,1.590290e+03
727495,1.572720e+03
727496,1.572070e+03
727499,1.579190e+03
727500,1.588730e+03
727501,1.586010e+03
727502,1.579770e+03
727503,1.572580e+03
727506,1.568090e+03
727507,1.578210e+03
727508,1.573940e+03
727509,1.582060e+03
727510,1.610180e+03
727513,1.605160e+03
727514,1.623840e+03
727515,1.615260e+03
727516,1.627080e+03
727517,1.626970e+03
727520,1.605700e+03
727521,1.589700e+03
727523,1.603260e+03
727524,1.599750e+03
727527,1.590860e+03
727528,1.603500e+03
727529,1.589860e+03
727530,1.587920e+03
727531,1.571060e+03
727534,1.549810e+03
727535,1.549360e+03
727536,1.554650e+03
727537,1.557520e+03
727538,1.555310e+03
727541,1.559760e+03
727542,1.548440e+03
727543,1.543990e+03
727544,1.550210e+03
727545,1.557030e+03
727548,1.551780e+03
727549,1.562890e+03
727550,1.570280e+03
727551,1.559260e+03
727552,1.545870e+03
727555,1.542770e+03
727559,1.564270e+03
727562,1.577260e+03
727565,1.598190e+03
727566,1.604050e+03
727569,1.604690e+03
727570,1.593650e+03
727571,1.581680e+03
727572,1.599140e+03
727573,1.613820e+03
727576,1.620450e+03
727577,1.629510e+03
727578,1.663700e+03
727579,1.664090e+03
727580,1.669290e+03
727583,1.685140e+03
727584,1.687070e+03
727585,1.680130e+03
727586,1.671840e+03
727587,1.669520e+03
727590,1.686710e+03
727591,1.685510e+03
727592,1.671010e+03
727593,1.683060e+03
727594,1.685700e+03
727597,1.685660e+03
727598,1.678770e+03
727599,1.685850e+03
727600,1.683710e+03
727601,1.686590e+03
727604,1.683730e+03
727605,1.679140e+03
727606,1.685030e+03
727607,1.680810e+03
727608,1.676170e+03
727611,1.688460e+03
727612,1.696550e+03
727613,1.690240e+03
727614,1.711350e+03
727615,1.711290e+03
727618,1.729860e+03
727619,1.716630e+03
727620,1.743360e+03
727621,1.745170e+03
727622,1.746760e+03
727625,1.749290e+03
727626,1.763860e+03
727627,1.762270e+03
727628,1.762290e+03
727629,1.746770e+03
727632,1.753500e+03
727633,1.753210e+03
727634,1.739880e+03
727635,1.723920e+03
727636,1.734420e+03
727639,1.723130e+03
727640,1.732920e+03
727641,1.729890e+03
727642,1.725740e+03
727643,1.730900e+03
727646,1.714170e+03
727647,1.716200e+03
727648,1.719060e+03
727649,1.718210e+03
727650,1.698840e+03
727653,1.714760e+03
727654,1.718350e+03
727655,1.706690e+03
727656,1.723370e+03
727657,1.716180e+03
727660,1.738780e+03
727661,1.737410e+03
727662,1.714770e+03
727663,1.724240e+03
727664,1.733770e+03
727667,1.729960e+03
727668,1.734460e+03
727669,1.744350e+03
727670,1.746880e+03
727675,1.747470e+03
727676,1.753100e+03
727677,1.745170e+03
727678,1.745720e+03
727681,1.742920e+03
727682,1.731680e+03
727683,1.731180e+03
727684,1.728090e+03
727688,1.731290e+03
727689,1.733820e+03
727690,1.745780e+03
727691,1.752570e+03
727692,1.748130e+03
727695,1.750700e+03
727696,1.747910e+03
727697,1.745790e+03
727698,1.735340e+03
727699,1.719920e+03
727702,1.763590e+03
727703,1.766760e+03
727704,1.785400e+03
727705,1.783560e+03
727706,1.804420e+03
727709,1.812330e+03
727710,1.799510e+03
727711,1.792800e+03
727713,1.806360e+03
727716,1.798230e+03
727717,1.800620e+03
727718,1.786190e+03
727719,1.791350e+03
727720,1.789050e+03
727724,1.784710e+03
727725,1.789450e+03
727726,1.779740e+03
727727,1.786970e+03
727730,1.773250e+03
727731,1.781620e+03
727732,1.773750e+03
727734,1.776340e+03
727737,1.770720e+03
727738,1.772390e+03
727739,1.762550e+03
727740,1.764350e+03
727741,1.752830e+03
727744,1.755980e+03
727745,1.754950e+03
727746,1.759900e+03
727747,1.759840e+03
727748,1.776500e+03
727751,1.769980e+03
727752,1.766980e+03
727753,1.752290e+03
727754,1.760170e+03
727755,1.750320e+03
727758,1.731440e+03
727759,1.735510e+03
727760,1.733840e+03
727761,1.730780e+03
727762,1.699460e+03
727765,1.652710e+03
727766,1.654090e+03
727767,1.636810e+03
727768,1.622810e+03
727769,1.613360e+03
727772,1.617780e+03
727773,1.617180e+03
727774,1.637620e+03
727775,1.622200e+03
727776,1.608490e+03
727779,1.605110e+03
727780,1.609610e+03
727781,1.624940e+03
727782,1.618070e+03
727783,1.611960e+03
727786,1.578950e+03
727787,1.561390e+03
727788,1.547870e+03
727789,1.548630e+03
727790,1.560160e+03
727793,1.554760e+03
727794,1.531870e+03
727795,1.526140e+03
727796,1.509030e+03
727797,1.530030e+03
727800,1.484970e+03
727801,1.464030e+03
727802,1.475110e+03
727803,1.516120e+03
727804,1.519690e+03
727807,1.529970e+03
727808,1.516440e+03
727809,1.515530e+03
727810,1.543890e+03
727811,1.534720e+03
727814,1.538660e+03
727815,1.536710e+03
727816,1.523830e+03
727817,1.527100e+03
727818,1.530200e+03
727821,1.601500e+03
727822,1.580290e+03
727823,1.595090e+03
727824,1.579470e+03
727825,1.600590e+03
727828,1566
727829,1.557010e+03
727830,1.542740e+03
727831,1.536300e+03
727832,1.510660e+03
727835,1.481030e+03
727836,1.483830e+03
727837,1.470090e+03
727838,1.484780e+03
727839,1.475410e+03
727842,1.402340e+03
727843,1.421490e+03
727844,1.434610e+03
727845,1.446320e+03
727846,1.437650e+03
727849,1.441570e+03
727850,1.471640e+03
727851,1.453950e+03
727852,1.453790e+03
727853,1.458020e+03
727856,1.479590e+03
727857,1.504890e+03
727858,1.496540e+03
727859,1511
727860,1.528860e+03
727863,1.534020e+03
727864,1.536600e+03
727865,1.508190e+03
727866,1.493540e+03
727867,1.489680e+03
727870,1.482440e+03
727871,1.483340e+03
727872,1.470570e+03
727873,1.484840e+03
727874,1.487710e+03
727877,1.508630e+03
727878,1.515270e+03
727879,1.509840e+03
727880,1.542280e+03
727881,1.541790e+03
727884,1.542480e+03
727885,1.550270e+03
727887,1.543370e+03
727888,1.547840e+03
727891,1.523620e+03
727892,1.526680e+03
727893,1.513420e+03
727894,1.523020e+03
727895,1.529690e+03
727898,1.545120e+03
727899,1.546820e+03
727900,1.528120e+03
727901,1.530650e+03
727902,1.526250e+03
727905,1.519480e+03
727906,1.506650e+03
727907,1.504300e+03
727908,1.480650e+03
727909,1.476700e+03
727912,1.478070e+03
727913,1.479620e+03
727914,1.477550e+03
727915,1.472590e+03
727916,1.495600e+03
727919,1.517450e+03
727920,1.520930e+03
727921,1.527060e+03
727926,1.547510e+03
727927,1.545820e+03
727928,1.538430e+03
727933,1.538040e+03
727934,1.554030e+03
727935,1.551170e+03
727936,1.538370e+03
727937,1.529100e+03
727940,1.522260e+03
727941,1.533790e+03
727942,1.510180e+03
727943,1.526910e+03
727944,1.555520e+03
727947,1.581490e+03
727948,1.572610e+03
727949,1.572690e+03
727950,1.580640e+03
727951,1.593350e+03
727954,1.571280e+03
727955,1.575590e+03
727956,1.561780e+03
727957,1.572680e+03
727958,1.574040e+03
727961,1.590330e+03
727962,1.584140e+03
727963,1.605910e+03
727964,1.615980e+03
727965,1.643830e+03
727968,1.646850e+03
727969,1.639120e+03
727970,1.642800e+03
727971,1.659070e+03
727972,1.649640e+03
727975,1.674930e+03
727976,1.651600e+03
727977,1.656350e+03
727978,1.670900e+03
727979,1.683300e+03
727982,1.679410e+03
727983,1.658090e+03
727984,1.652920e+03
727985,1.661960e+03
727986,1.680020e+03
727989,1.691370e+03
727990,1.701460e+03
727991,1.690480e+03
727992,1.685460e+03
727993,1.686150e+03
727996,1.702270e+03
727997,1.711910e+03
727998,1.714480e+03
727999,1.708650e+03
728000,1.688740e+03
728003,1.705050e+03
728004,1.700280e+03
728005,1.689710e+03
728006,1.696380e+03
728007,1.686570e+03
728010,1.656590e+03
728011,1.653200e+03
728012,1.666720e+03
728013,1.663270e+03
728014,1.667260e+03
728017,1.675180e+03
728018,1.686640e+03
728019,1.676840e+03
728020,1.670040e+03
728021,1.657060e+03
728024,1.658360e+03
728025,1.667640e+03
728026,1.654600e+03
728027,1.658130e+03
728032,1.671540e+03
728033,1.674950e+03
728034,1.674670e+03
728035,1.678650e+03
728038,1.687140e+03
728039,1.680060e+03
728040,1.666490e+03
728041,1.680010e+03
728042,1.656030e+03
728045,1.643530e+03
728046,1.636590e+03
728047,1.630880e+03
728048,1.618600e+03
728049,1.626830e+03
728052,1632
728053,1.619920e+03
728054,1.628880e+03
728055,1.617740e+03
728056,1.607700e+03
728059,1.616450e+03
728060,1.613460e+03
728061,1.632990e+03
728062,1.636020e+03
728063,1.632350e+03
728066,1.630370e+03
728067,1.619260e+03
728068,1.606640e+03
728070,1.613980e+03
728073,1.608580e+03
728074,1.623050e+03
728075,1.617180e+03
728076,1.633180e+03
728077,1.627210e+03
728081,1.625590e+03
728082,1.628530e+03
728083,1.630560e+03
728084,1.638470e+03
728087,1.660880e+03
728088,1.662280e+03
728089,1.679690e+03
728091,1.685850e+03
728094,1.686440e+03
728095,1.684570e+03
728096,1.689930e+03
728097,1.681470e+03
728098,1.687140e+03
728101,1.697260e+03
728102,1.698330e+03
728103,1.690960e+03
728104,1.692160e+03
728105,1.699520e+03
728108,1.712330e+03
728109,1.703050e+03
728110,1.700930e+03
728111,1.698360e+03
728112,1.697390e+03
728115,1.694830e+03
728116,1.705660e+03
728117,1.739480e+03
728118,1.798630e+03
728119,1.798360e+03
728122,1.808740e+03
728123,1.806520e+03
728124,1.815630e+03
728125,1.807120e+03
728126,1.829360e+03
728129,1.835090e+03
728130,1.826450e+03
728131,1.821280e+03
728132,1.828530e+03
728133,1.830610e+03
728136,1.859490e+03
728137,1.846020e+03
728138,1.832200e+03
728139,1.823400e+03
728140,1.823070e+03
728143,1.818100e+03
728144,1.857360e+03
728145,1.861220e+03
728146,1.870800e+03
728147,1.878940e+03
728150,1.870240e+03
728151,1.864510e+03
728152,1.894560e+03
728153,1.908690e+03
728154,1.917690e+03
728157,1.903440e+03
728158,1.918750e+03
728159,1.930290e+03
728160,1.937770e+03
728161,1.909530e+03
728164,1.893480e+03
728165,1.907650e+03
728166,1.915590e+03
728167,1.890580e+03
728168,1.909540e+03
728171,1.929560e+03
728172,1.931880e+03
728173,1.923670e+03
728174,1.928630e+03
728175,1.920430e+03
728178,1.911150e+03
728179,1.878770e+03
728180,1.870320e+03
728181,1.870460e+03
728182,1.868280e+03
728185,1.874380e+03
728186,1.869250e+03
728187,1.852810e+03
728188,1.862620e+03
728189,1.884670e+03
728192,1.922690e+03
728193,1.922050e+03
728194,1.899540e+03
728195,1.902140e+03
728196,1.890180e+03
728199,1.914400e+03
728200,1.915610e+03
728201,1.908970e+03
728202,1.910230e+03
728203,1.920460e+03
728206,1.934990e+03
728207,1.973450e+03
728208,1.994090e+03
728209,1.991950e+03
728210,2.015710e+03
728213,2.009280e+03
728214,2.004110e+03
728215,1.999600e+03
728216,1.995350e+03
728217,2.023260e+03
728220,2.032250e+03
728221,2.036930e+03
728222,2.029870e+03
728223,2.048050e+03
728224,2.083620e+03
728227,2.061180e+03
728228,2.048750e+03
728229,2.040970e+03
728230,2.053660e+03
728231,2.064980e+03
728234,2.068510e+03
728235,2.086400e+03
728236,2.086220e+03
728237,2.057100e+03
728238,2.013650e+03
728241,2.007500e+03
728242,2.040740e+03
728243,2.020110e+03
728244,2.021810e+03
728245,2.023060e+03
728248,2.047200e+03
728249,2.070170e+03
728251,2.075990e+03
728252,2.072130e+03
728255,2.020360e+03
728256,2.027990e+03
728257,2.036450e+03
728258,2.057800e+03
728259,2.045250e+03
728262,2.052090e+03
728263,2.052920e+03
728264,2.089770e+03
728265,2.099760e+03
728266,2.128300e+03
728269,2.118010e+03
728270,2.127390e+03
728271,2.165950e+03
728272,2.166580e+03
728273,2.165500e+03
728276,2.163830e+03
728277,2.161520e+03
728278,2.132070e+03
728279,2.133100e+03
728280,2.150460e+03
728283,2.159210e+03
728284,2.192070e+03
728285,2.190320e+03
728286,2.217550e+03
728290,2233
728291,2.271300e+03
728292,2.234830e+03
728293,2.236250e+03
728297,2.252430e+03
728298,2.280400e+03
728299,2.264240e+03
728300,2.228090e+03
728301,2.218960e+03
728304,2.231840e+03
728305,2.225430e+03
728306,2.227120e+03
728307,2.171500e+03
728308,2.151200e+03
728311,2.153160e+03
728312,2.108330e+03
728313,2.133320e+03
728314,2.133290e+03
728315,2.096010e+03
728318,2.065820e+03
728319,2.103640e+03
728320,2.095160e+03
728321,2.136300e+03
728322,2.129570e+03
728325,2.166070e+03
728326,2.207060e+03
728327,2.186350e+03
728328,2.192860e+03
728329,2.130810e+03
728332,2.096410e+03
728333,2.109470e+03
728334,2.090080e+03
728335,2.120520e+03
728336,2.119200e+03
728339,2.110310e+03
728340,2.103530e+03
728341,2.142470e+03
728342,2.137840e+03
728343,2.155840e+03
728346,2.115490e+03
728347,2.117280e+03
728348,2.118160e+03
728349,2.131880e+03
728350,2.069060e+03
728353,2.087490e+03
728354,2.101990e+03
728355,2.042760e+03
728356,2.031790e+03
728357,2.043330e+03
728360,2.087750e+03
728361,2.132640e+03
728362,2.119530e+03
728363,2130
728364,2.117670e+03
728367,2.121320e+03
728368,2.171460e+03
728369,2174
728370,2.180400e+03
728371,2.154570e+03
728374,2.145530e+03
728375,2.134700e+03
728376,2.152670e+03
728377,2.164140e+03
728378,2.138630e+03
728381,2.109620e+03
728382,2.174950e+03
728383,2.152220e+03
728384,2.141760e+03
728389,2.134250e+03
728390,2.187480e+03
728391,2.193280e+03
728392,2.211670e+03
728395,2.211760e+03
728396,2.232560e+03
728397,2.211330e+03
728398,2.217730e+03
728399,2.203760e+03
728402,2.221820e+03
728403,2.224030e+03
728404,2.191760e+03
728405,2.199460e+03
728406,2.204270e+03
728409,2.210520e+03
728410,2.214940e+03
728411,2.250190e+03
728412,2.265160e+03
728413,2.234630e+03
728416,2.261230e+03
728417,2.270790e+03
728418,2.257440e+03
728419,2.245740e+03
728420,2.251040e+03
728423,2.226150e+03
728424,2.222640e+03
728425,2.249910e+03
728427,2.255520e+03
728430,2263
728431,2.274050e+03
728432,2.277630e+03
728433,2.252580e+03
728434,2.246120e+03
728438,2.228460e+03
728439,2.189960e+03
728440,2.144380e+03
728441,2.149630e+03
728444,2.120200e+03
728445,2.113600e+03
728446,2.143620e+03
728448,2.124640e+03
728451,2.165280e+03
728452,2.159440e+03
728453,2.126020e+03
728454,2.140400e+03
728455,2.136090e+03
728458,2.141340e+03
728459,2.087850e+03
728460,2.089480e+03
728461,2.058830e+03
728462,2.054660e+03
728465,2.012330e+03
728466,1.984680e+03
728467,1.956880e+03
728468,2.021350e+03
728469,2.014700e+03
728472,1.981890e+03
728473,2.013230e+03
728474,2.019420e+03
728475,2.047820e+03
728476,2.024740e+03
728479,2.047680e+03
728480,2.068360e+03
728481,2.027970e+03
728482,2.036060e+03
728483,2.052230e+03
728486,2.044710e+03
728487,2.072490e+03
728488,2.055720e+03
728489,2.051480e+03
728490,2.073710e+03
728493,2.095250e+03
728494,2.122430e+03
728495,2.130110e+03
728496,2.123370e+03
728497,2.129800e+03
728500,2.138620e+03
728501,2.148490e+03
728502,2.165980e+03
728503,2.126500e+03
728504,2.141820e+03
728507,2.150580e+03
728508,2.172470e+03
728509,2.193980e+03
728510,2.197230e+03
728511,2.172200e+03
728514,2.188910e+03
728515,2.185630e+03
728516,2.155100e+03
728517,2.174200e+03
728518,2.139870e+03
728521,2.140360e+03
728522,2.133760e+03
728523,2.164460e+03
728524,2.163660e+03
728525,2.145430e+03
728528,2.141160e+03
728529,2.112550e+03
728530,2.116220e+03
728531,2.144380e+03
728532,2.148700e+03
728535,2.179780e+03
728536,2.215450e+03
728537,2.202620e+03
728538,2.209570e+03
728539,2.187500e+03
728542,2.188130e+03
728543,2.169380e+03
728544,2.163250e+03
728545,2.174270e+03
728546,2.179600e+03
728549,2.156340e+03
728550,2.152560e+03
728551,2.149620e+03
728552,2.120910e+03
728553,2.135820e+03
728556,2.102910e+03
728557,2.102890e+03
728558,2.051680e+03
728559,2.072960e+03
728560,2.077950e+03
728563,2.097080e+03
728564,2.053540e+03
728565,2.063740e+03
728566,2.060420e+03
728567,2.009950e+03
728571,1.995800e+03
728572,1.978120e+03
728573,1.955750e+03
728574,1.962420e+03
728577,1.987600e+03
728578,2.045410e+03
728579,2.087960e+03
728580,2.064410e+03
728581,2.099150e+03
728584,2.106960e+03
728585,2.094090e+03
728586,2.071040e+03
728587,2.047160e+03
728588,2.043060e+03
728591,2.020260e+03
728592,2.009880e+03
728593,2.003360e+03
728594,2.014590e+03
728595,2.032890e+03
728598,2.076940e+03
728599,2.052220e+03
728600,2.057770e+03
728601,2.045720e+03
728602,2.066330e+03
728605,2.056710e+03
728606,2.045350e+03
728607,2.064450e+03
728608,2.091370e+03
728609,2.078530e+03
728612,2.086610e+03
728613,2.098430e+03
728615,2.104880e+03
728616,2.100980e+03
728619,2.099570e+03
728620,2.091140e+03
728621,2.043360e+03
728622,2.041650e+03
728623,2.065580e+03
728626,2.060540e+03
728627,2.054970e+03
728628,2.039700e+03
728629,2.054160e+03
728630,2.035730e+03
728633,2.054910e+03
728634,2.072250e+03
728635,2.047800e+03
728636,2.045490e+03
728637,2.034400e+03
728640,2.026200e+03
728641,2.008230e+03
728642,2.017650e+03
728643,2.046900e+03
728644,2.059940e+03
728647,2.080070e+03
728648,2.063990e+03
728649,2.084170e+03
728650,2.100970e+03
728651,2.102910e+03
728655,2.103590e+03
728656,2.116250e+03
728657,2.092960e+03
728658,2.095800e+03
728661,2.091470e+03
728662,2.079200e+03
728663,2.076120e+03
728664,2.074960e+03
728665,2.049120e+03
728668,2.061610e+03
728669,2.049890e+03
728670,2.059070e+03
728671,2.069940e+03
728672,2.061200e+03
728675,2.071260e+03
728676,2.092810e+03
728677,2.079390e+03
728678,2.088930e+03
728679,2.072960e+03
728682,2.036790e+03
728683,2.024040e+03
728684,2.021290e+03
728685,2.035700e+03
728686,2.032690e+03
728689,2.027810e+03
728690,2.026660e+03
728691,2.028700e+03
728692,2.046340e+03
728693,2.041490e+03
728696,2.084980e+03
728697,2.085160e+03
728698,2.095800e+03
728699,2.086090e+03
728700,2.123960e+03
728703,2.123270e+03
728704,2.124550e+03
728705,2.126780e+03
728706,2.142940e+03
728707,2.106580e+03
728710,2.110500e+03
728711,2.107250e+03
728712,2.093030e+03
728713,2.100420e+03
728714,2.125940e+03
728717,2.102140e+03
728718,2.111370e+03
728719,2.100200e+03
728720,2.129470e+03
728721,2.113550e+03
728724,2.086800e+03
728725,2.077120e+03
728726,2.017600e+03
728727,2.041460e+03
728728,1.992460e+03
728731,2.009410e+03
728732,1.973300e+03
728733,2.023690e+03
728734,2.003360e+03
728735,2.019280e+03
728738,1.979380e+03
728739,1.991070e+03
728740,1.979340e+03
728741,1.977150e+03
728742,1.940990e+03
728745,1.944260e+03
728746,1.931520e+03
728747,1.903760e+03
728748,1.924190e+03
728749,1.955090e+03
728752,1.916170e+03
728753,1.940340e+03
728754,1.966470e+03
728755,1.961020e+03
728756,1.976440e+03
728759,1.986960e+03
728760,1.988730e+03
728761,1.976810e+03
728762,1.994490e+03
